ID,label
5797,1
5798,4
5799,7
5800,6
5801,6
5802,2
5803,1
5804,6
5805,1
5806,9
5807,1
5808,7
5809,9
5810,2
5811,5
5812,6
5813,6
5814,8
5815,3
5816,8
5817,6
5818,1
5819,2
5820,6
5821,8
5822,2
5823,1
5824,9
5825,2
5826,4
5827,1
5828,0
5829,9
5830,0
5831,6
5832,6
5833,7
5834,0
5835,5
5836,5
5837,2
5838,2
5839,3
5840,3
5841,5
5842,6
5843,4
5844,1
5845,1
5846,3
5847,2
5848,8
5849,3
5850,5
5851,5
5852,1
5853,2
5854,3
5855,7
5856,8
5857,9
5858,9
5859,9
5860,7
5861,6
5862,4
5863,3
5864,5
5865,4
5866,8
5867,7
5868,1
5869,3
5870,4
5871,6
5872,1
5873,9
5874,3
5875,3
5876,6
5877,8
5878,7
5879,3
5880,5
5881,8
5882,1
5883,6
5884,1
5885,2
5886,0
5887,2
5888,2
5889,3
5890,5
5891,9
5892,1
5893,9
5894,1
5895,0
5896,7
5897,6
5898,2
5899,4
5900,7
5901,7
5902,2
5903,8
5904,6
5905,1
5906,2
5907,2
5908,9
5909,6
5910,4
5911,8
5912,9
5913,9
5914,8
5915,0
5916,8
5917,0
5918,4
5919,4
5920,3
5921,3
5922,6
5923,6
5924,8
5925,8
5926,1
5927,0
5928,7
5929,5
5930,3
5931,0
5932,0
5933,3
5934,4
5935,5
5936,2
5937,5
5938,1
5939,7
5940,4
5941,4
5942,0
5943,7
5944,4
5945,1
5946,7
5947,7
5948,8
5949,0
5950,7
5951,4
5952,6
5953,4
5954,9
5955,9
5956,5
5957,2
5958,8
5959,0
5960,0
5961,9
5962,1
5963,2
5964,7
5965,4
5966,0
5967,3
5968,3
5969,3
5970,0
5971,0
5972,6
5973,3
5974,2
5975,6
5976,3
5977,1
5978,8
5979,0
5980,1
5981,7
5982,1
5983,8
5984,9
5985,6
5986,2
5987,4
5988,6
5989,4
5990,0
5991,8
5992,1
5993,6
5994,4
5995,9
5996,3
5997,3
5998,4
5999,2
6000,3
6001,5
6002,2
6003,9
6004,7
6005,0
6006,1
6007,5
6008,8
6009,8
6010,5
6011,0
6012,3
6013,5
6014,0
6015,5
6016,4
6017,1
6018,2
6019,2
6020,4
6021,4
6022,9
6023,9
6024,2
6025,0
6026,2
6027,7
6028,8
6029,2
6030,9
6031,3
6032,0
6033,2
6034,6
6035,1
6036,0
6037,0
6038,0
6039,8
6040,9
6041,0
6042,3
6043,1
6044,0
6045,3
6046,5
6047,9
6048,7
6049,0
6050,5
6051,9
6052,9
6053,4
6054,9
6055,4
6056,2
6057,3
6058,8
6059,4
6060,5
6061,8
6062,1
6063,3
6064,7
6065,5
6066,3
6067,6
6068,2
6069,8
6070,3
6071,2
6072,6
6073,1
6074,3
6075,0
6076,7
6077,7
6078,0
6079,8
6080,9
6081,1
6082,3
6083,2
6084,3
6085,3
6086,8
6087,9
6088,3
6089,8
6090,4
6091,9
6092,8
6093,8
6094,7
6095,0
6096,8
6097,3
6098,8
6099,5
6100,2
6101,7
6102,7
6103,1
6104,2
6105,0
6106,6
6107,6
6108,2
6109,4
6110,8
6111,8
6112,7
6113,4
6114,3
6115,4
6116,8
6117,0
6118,5
6119,2
6120,7
6121,3
6122,8
6123,6
6124,1
6125,1
6126,2
6127,4
6128,7
6129,2
6130,1
6131,0
6132,9
6133,5
6134,9
6135,4
6136,4
6137,3
6138,9
6139,8
6140,4
6141,1
6142,0
6143,7
6144,2
6145,7
6146,9
6147,9
6148,2
6149,3
6150,3
6151,0
6152,1
6153,6
6154,3
6155,8
6156,5
6157,2
6158,1
6159,7
6160,2
6161,6
6162,1
6163,1
6164,6
6165,0
6166,3
6167,6
6168,2
6169,7
6170,4
6171,4
6172,1
6173,0
6174,0
6175,2
6176,0
6177,8
6178,0
6179,3
6180,3
6181,9
6182,1
6183,3
6184,6
6185,6
6186,7
6187,6
6188,7
6189,6
6190,2
6191,5
6192,0
6193,7
6194,0
6195,5
6196,9
6197,7
6198,9
6199,3
6200,8
6201,6
6202,0
6203,4
6204,5
6205,0
6206,3
6207,9
6208,3
6209,9
6210,5
6211,2
6212,4
6213,5
6214,7
6215,0
6216,8
6217,4
6218,5
6219,2
6220,2
6221,0
6222,2
6223,5
6224,8
6225,7
6226,5
6227,1
6228,0
6229,9
6230,5
6231,6
6232,5
6233,4
6234,0
6235,8
6236,3
6237,6
6238,1
6239,6
6240,0
6241,0
6242,3
6243,6
6244,9
6245,0
6246,9
6247,3
6248,4
6249,6
6250,4
6251,2
6252,9
6253,4
6254,0
6255,2
6256,0
6257,0
6258,7
6259,4
6260,8
6261,5
6262,3
6263,3
6264,6
6265,3
6266,6
6267,9
6268,8
6269,3
6270,5
6271,8
6272,5
6273,3
6274,2
6275,9
6276,8
6277,4
6278,8
6279,2
6280,9
6281,5
6282,9
6283,4
6284,6
6285,5
6286,7
6287,2
6288,3
6289,4
6290,8
6291,5
6292,7
6293,0
6294,9
6295,1
6296,4
6297,2
6298,4
6299,4
6300,1
6301,1
6302,7
6303,4
6304,6
6305,3
6306,1
6307,4
6308,4
6309,1
6310,3
6311,8
6312,1
6313,2
6314,6
6315,8
6316,0
6317,8
6318,2
6319,7
6320,0
6321,1
6322,3
6323,6
6324,0
6325,7
6326,8
6327,5
6328,0
6329,2
6330,2
6331,1
6332,7
6333,2
6334,1
6335,2
6336,2
6337,0
6338,1
6339,2
6340,4
6341,0
6342,8
6343,5
6344,4
6345,8
6346,8
6347,5
6348,0
6349,3
6350,4
6351,9
6352,0
6353,1
6354,2
6355,8
6356,6
6357,0
6358,9
6359,3
6360,8
6361,6
6362,6
6363,3
6364,2
6365,5
6366,4
6367,0
6368,3
6369,5
6370,9
6371,9
6372,2
6373,2
6374,3
6375,3
6376,4
6377,1
6378,0
6379,5
6380,2
6381,7
6382,6
6383,1
6384,7
6385,2
6386,8
6387,7
6388,3
6389,5
6390,3
6391,2
6392,2
6393,6
6394,1
6395,6
6396,4
6397,5
6398,2
6399,1
6400,9
6401,6
6402,8
6403,6
6404,5
6405,3
6406,6
6407,6
6408,0
6409,7
6410,7
6411,4
6412,0
6413,0
6414,8
6415,8
6416,0
6417,7
6418,3
6419,3
6420,9
6421,3
6422,2
6423,2
6424,3
6425,9
6426,3
6427,1
6428,6
6429,5
6430,5
6431,1
6432,8
6433,9
6434,6
6435,6
6436,1
6437,4
6438,0
6439,7
6440,0
6441,0
6442,5
6443,3
6444,9
6445,1
6446,2
6447,6
6448,7
6449,0
6450,5
6451,9
6452,9
6453,1
6454,8
6455,8
6456,8
6457,2
6458,6
6459,6
6460,1
6461,4
6462,5
6463,3
6464,8
6465,5
6466,4
6467,2
6468,6
6469,7
6470,0
6471,2
6472,5
6473,6
6474,1
6475,4
6476,5
6477,7
6478,2
6479,2
6480,5
6481,4
6482,9
6483,2
6484,1
6485,8
6486,9
6487,1
6488,5
6489,0
6490,8
6491,8
6492,7
6493,4
6494,7
6495,6
6496,6
6497,2
6498,3
6499,1
6500,2
6501,0
6502,9
6503,0
6504,6
6505,5
6506,2
6507,8
6508,5
6509,3
6510,4
6511,0
6512,1
6513,0
6514,7
6515,3
6516,0
6517,3
6518,4
6519,2
6520,2
6521,7
6522,4
6523,0
6524,1
6525,7
6526,2
6527,0
6528,7
6529,6
6530,5
6531,5
6532,7
6533,2
6534,4
6535,0
6536,7
6537,3
6538,3
6539,8
6540,5
6541,7
6542,6
6543,8
6544,0
6545,0
6546,6
6547,7
6548,0
6549,2
6550,4
6551,2
6552,0
6553,5
6554,0
6555,3
6556,7
6557,0
6558,7
6559,0
6560,2
6561,2
6562,0
6563,1
6564,8
6565,5
6566,1
6567,1
6568,6
6569,8
6570,7
6571,8
6572,1
6573,3
6574,8
6575,7
6576,8
6577,4
6578,0
6579,8
6580,0
6581,8
6582,5
6583,7
6584,6
6585,3
6586,5
6587,8
6588,0
6589,8
6590,5
6591,8
6592,5
6593,7
6594,5
6595,4
6596,6
6597,7
6598,4
6599,0
6600,8
6601,9
6602,3
6603,3
6604,4
6605,1
6606,1
6607,7
6608,5
6609,1
6610,8
6611,2
6612,4
6613,5
6614,5
6615,7
6616,1
6617,4
6618,5
6619,0
6620,0
6621,0
6622,8
6623,7
6624,3
6625,7
6626,1
6627,7
6628,0
6629,0
6630,1
6631,5
6632,1
6633,2
6634,1
6635,3
6636,5
6637,8
6638,1
6639,4
6640,2
6641,9
6642,6
6643,8
6644,3
6645,7
6646,7
6647,3
6648,1
6649,2
6650,9
6651,1
6652,9
6653,0
6654,2
6655,5
6656,8
6657,2
6658,9
6659,1
6660,6
6661,2
6662,7
6663,8
6664,0
6665,7
6666,2
6667,0
6668,3
6669,3
6670,6
6671,1
6672,8
6673,8
6674,2
6675,1
6676,7
6677,6
6678,5
6679,7
6680,2
6681,2
6682,7
6683,9
6684,9
6685,5
6686,1
6687,6
6688,5
6689,3
6690,6
6691,3
6692,2
6693,8
6694,5
6695,6
6696,0
6697,3
6698,4
6699,6
6700,3
6701,3
6702,9
6703,6
6704,5
6705,1
6706,2
6707,4
6708,6
6709,7
6710,1
6711,4
6712,0
6713,0
6714,9
6715,8
6716,9
6717,7
6718,7
6719,7
6720,4
6721,5
6722,1
6723,1
6724,9
6725,4
6726,0
6727,2
6728,7
6729,5
6730,5
6731,5
6732,4
6733,2
6734,1
6735,8
6736,1
6737,8
6738,2
6739,0
6740,2
6741,2
6742,3
6743,9
6744,2
6745,1
6746,0
6747,9
6748,4
6749,1
6750,0
6751,9
6752,5
6753,1
6754,1
6755,5
6756,1
6757,7
6758,0
6759,4
6760,5
6761,9
6762,6
6763,8
6764,8
6765,8
6766,6
6767,8
6768,9
6769,9
6770,3
6771,4
6772,0
6773,4
6774,3
6775,0
6776,9
6777,4
6778,7
6779,7
6780,7
6781,7
6782,7
6783,1
6784,8
6785,1
6786,5
6787,7
6788,5
6789,0
6790,4
6791,4
6792,1
6793,4
6794,7
6795,4
6796,9
6797,8
6798,5
6799,8
6800,3
6801,8
6802,4
6803,1
6804,5
6805,3
6806,1
6807,5
6808,2
6809,1
6810,6
6811,0
6812,5
6813,5
6814,3
6815,2
6816,6
6817,3
6818,2
6819,7
6820,7
6821,1
6822,5
6823,2
6824,0
6825,5
6826,4
6827,0
6828,6
6829,4
6830,8
6831,0
6832,7
6833,4
6834,6
6835,6
6836,0
6837,8
6838,6
6839,3
6840,3
6841,3
6842,6
6843,9
6844,4
6845,6
6846,5
6847,5
6848,5
6849,9
6850,2
6851,2
6852,4
6853,2
6854,7
6855,9
6856,5
6857,2
6858,2
6859,2
6860,5
6861,0
6862,4
6863,3
6864,0
6865,7
6866,9
6867,5
6868,0
6869,0
6870,8
6871,6
6872,2
6873,2
6874,8
6875,6
6876,7
6877,9
6878,7
6879,0
6880,1
6881,7
6882,7
6883,8
6884,9
6885,9
6886,0
6887,0
6888,8
6889,9
6890,2
6891,3
6892,3
6893,3
6894,8
6895,2
6896,0
6897,3
6898,7
6899,1
6900,1
6901,8
6902,5
6903,7
6904,4
6905,0
6906,1
6907,9
6908,3
6909,9
6910,3
6911,7
6912,4
6913,8
6914,6
6915,8
6916,3
6917,8
6918,4
6919,7
6920,8
6921,8
6922,0
6923,4
6924,7
6925,4
6926,0
6927,2
6928,3
6929,1
6930,2
6931,4
6932,2
6933,2
6934,4
6935,6
6936,2
6937,4
6938,2
6939,3
6940,3
6941,8
6942,9
6943,8
6944,2
6945,3
6946,4
6947,3
6948,3
6949,8
6950,6
6951,7
6952,0
6953,7
6954,6
6955,3
6956,3
6957,1
6958,7
6959,2
6960,1
6961,5
6962,7
6963,2
6964,4
6965,7
6966,6
6967,9
6968,7
6969,5
6970,2
6971,4
6972,7
6973,2
6974,7
6975,2
6976,7
6977,4
6978,8
6979,5
6980,1
6981,5
6982,5
6983,9
6984,8
6985,7
6986,8
6987,8
6988,1
6989,0
6990,5
6991,2
6992,9
6993,6
6994,5
6995,3
6996,4
6997,7
6998,7
6999,4
7000,5
7001,5
7002,4
7003,5
7004,7
7005,2
7006,3
7007,6
7008,1
7009,3
7010,0
7011,8
7012,1
7013,6
7014,8
7015,7
7016,7
7017,5
7018,8
7019,1
7020,3
7021,4
7022,2
7023,1
7024,9
7025,7
7026,5
7027,3
7028,7
7029,8
7030,3
7031,3
7032,8
7033,5
7034,6
7035,2
7036,3
7037,5
7038,4
7039,7
7040,9
7041,4
7042,2
7043,4
7044,1
7045,0
7046,7
7047,7
7048,2
7049,8
7050,8
7051,5
7052,3
7053,7
7054,9
7055,7
7056,4
7057,5
7058,4
7059,2
7060,2
7061,3
7062,9
7063,5
7064,5
7065,7
7066,8
7067,7
7068,0
7069,6
7070,7
7071,7
7072,3
7073,3
7074,6
7075,3
7076,9
7077,5
7078,0
7079,3
7080,5
7081,3
7082,3
7083,2
7084,1
7085,5
7086,7
7087,9
7088,5
7089,5
7090,5
7091,7
7092,7
7093,8
7094,2
7095,8
7096,5
7097,9
7098,9
7099,2
7100,0
7101,8
7102,4
7103,6
7104,9
7105,6
7106,4
7107,3
7108,8
7109,9
7110,3
7111,3
7112,3
7113,8
7114,2
7115,4
7116,7
7117,4
7118,1
7119,9
7120,3
7121,5
7122,6
7123,7
7124,9
7125,5
7126,8
7127,9
7128,4
7129,9
7130,2
7131,6
7132,6
7133,5
7134,1
7135,7
7136,3
7137,0
7138,9
7139,4
7140,3
7141,6
7142,2
7143,1
7144,9
7145,8
7146,5
7147,8
7148,9
7149,0
7150,8
7151,6
7152,3
7153,8
7154,4
7155,5
7156,2
7157,6
7158,2
7159,3
7160,4
7161,8
7162,3
7163,5
7164,3
7165,2
7166,1
7167,7
7168,0
7169,8
7170,3
7171,3
7172,1
7173,9
7174,7
7175,1
7176,3
7177,8
7178,4
7179,0
7180,4
7181,4
7182,1
7183,9
7184,3
7185,4
7186,0
7187,4
7188,7
7189,8
7190,0
7191,4
7192,2
7193,3
7194,9
7195,6
7196,8
7197,2
7198,4
7199,3
7200,4
7201,1
7202,3
7203,3
7204,4
7205,6
7206,7
7207,9
7208,1
7209,4
7210,8
7211,1
7212,7
7213,6
7214,1
7215,2
7216,1
7217,8
7218,4
7219,7
7220,0
7221,7
7222,4
7223,1
7224,4
7225,8
7226,0
7227,0
7228,7
7229,6
7230,2
7231,0
7232,4
7233,0
7234,6
7235,7
7236,8
7237,9
7238,5
7239,7
7240,9
7241,8
7242,1
7243,8
7244,4
7245,8
7246,7
7247,6
7248,7
7249,2
7250,7
7251,6
7252,4
7253,9
7254,8
7255,0
7256,3
7257,3
7258,2
7259,3
7260,5
7261,4
7262,4
7263,8
7264,3
7265,9
7266,8
7267,5
7268,6
7269,6
7270,0
7271,0
7272,9
7273,5
7274,5
7275,3
7276,7
7277,9
7278,3
7279,2
7280,7
7281,2
7282,9
7283,2
7284,7
7285,8
7286,1
7287,4
7288,8
7289,9
7290,7
7291,3
7292,8
7293,5
7294,3
7295,7
7296,9
7297,8
7298,0
7299,8
7300,4
7301,9
7302,0
7303,5
7304,7
7305,4
7306,0
7307,1
7308,7
7309,8
7310,8
7311,8
7312,4
7313,5
7314,3
7315,4
7316,1
7317,2
7318,1
7319,3
7320,4
7321,9
7322,2
7323,8
7324,0
7325,4
7326,5
7327,4
7328,2
7329,1
7330,1
7331,5
7332,9
7333,9
7334,9
7335,2
7336,7
7337,3
7338,1
7339,2
7340,5
7341,8
7342,9
7343,7
7344,9
7345,1
7346,4
7347,5
7348,5
7349,2
7350,3
7351,4
7352,9
7353,6
7354,8
7355,9
7356,3
7357,1
7358,1
7359,4
7360,0
7361,6
7362,4
7363,5
7364,9
7365,5
7366,6
7367,6
7368,5
7369,3
7370,8
7371,3
7372,6
7373,5
7374,8
7375,3
7376,7
7377,9
7378,5
7379,9
7380,0
7381,6
7382,9
7383,6
7384,2
7385,0
7386,8
7387,0
7388,6
7389,9
7390,3
7391,2
7392,2
7393,2
7394,0
7395,8
7396,2
7397,1
7398,7
7399,4
7400,9
7401,8
7402,6
7403,5
7404,4
7405,9
7406,9
7407,5
7408,2
7409,2
7410,0
7411,1
7412,5
7413,2
7414,8
7415,6
7416,0
7417,1
7418,1
7419,7
7420,9
7421,2
7422,8
7423,4
7424,6
7425,3
7426,3
7427,3
7428,9
7429,0
7430,0
7431,4
7432,7
7433,3
7434,9
7435,0
7436,6
7437,2
7438,9
7439,5
7440,5
7441,9
7442,7
7443,7
7444,2
7445,6
7446,0
7447,4
7448,9
7449,2
7450,7
7451,2
7452,4
7453,7
7454,0
7455,8
7456,4
7457,7
7458,2
7459,6
7460,6
7461,8
7462,7
7463,2
7464,9
7465,7
7466,8
7467,0
7468,5
7469,1
7470,3
7471,5
7472,4
7473,6
7474,6
7475,5
7476,7
7477,4
7478,3
7479,3
7480,4
7481,8
7482,1
7483,0
7484,0
7485,6
7486,0
7487,4
7488,2
7489,1
7490,1
7491,6
7492,1
7493,5
7494,8
7495,4
7496,5
7497,9
7498,2
7499,4
7500,0
7501,1
7502,9
7503,7
7504,1
7505,5
7506,7
7507,0
7508,1
7509,9
7510,4
7511,5
7512,1
7513,0
7514,3
7515,8
7516,8
7517,2
7518,2
7519,2
7520,7
7521,3
7522,1
7523,1
7524,6
7525,3
7526,5
7527,3
7528,3
7529,3
7530,7
7531,1
7532,9
7533,8
7534,5
7535,7
7536,4
7537,1
7538,2
7539,9
7540,1
7541,1
7542,8
7543,0
7544,3
7545,8
7546,4
7547,9
7548,8
7549,0
7550,8
7551,5
7552,1
7553,1
7554,0
7555,8
7556,3
7557,7
7558,0
7559,7
7560,9
7561,4
7562,4
7563,8
7564,7
7565,1
7566,9
7567,3
7568,3
7569,8
7570,8
7571,8
7572,5
7573,5
7574,5
7575,6
7576,7
7577,0
7578,2
7579,1
7580,2
7581,2
7582,0
7583,4
7584,3
7585,6
7586,2
7587,2
7588,4
7589,6
7590,3
7591,4
7592,0
7593,3
7594,0
7595,5
7596,7
7597,9
7598,9
7599,0
7600,2
7601,3
7602,0
7603,8
7604,9
7605,7
7606,3
7607,2
7608,8
7609,2
7610,5
7611,0
7612,7
7613,7
7614,6
7615,9
7616,6
7617,5
7618,2
7619,2
7620,5
7621,1
7622,9
7623,7
7624,1
7625,0
7626,1
7627,0
7628,5
7629,0
7630,0
7631,1
7632,2
7633,9
7634,4
7635,0
7636,7
7637,6
7638,0
7639,7
7640,8
7641,5
7642,9
7643,4
7644,9
7645,1
7646,7
7647,3
7648,7
7649,6
7650,4
7651,2
7652,6
7653,4
7654,5
7655,4
7656,9
7657,4
7658,0
7659,8
7660,7
7661,7
7662,8
7663,2
7664,3
7665,0
7666,1
7667,3
7668,8
7669,1
7670,6
7671,1
7672,2
7673,4
7674,2
7675,4
7676,2
7677,4
7678,9
7679,2
7680,8
7681,1
7682,0
7683,6
7684,8
7685,8
7686,5
7687,1
7688,1
7689,3
7690,4
7691,7
7692,2
7693,1
7694,8
7695,1
7696,1
7697,8
7698,2
7699,2
7700,7
7701,9
7702,5
7703,2
7704,0
7705,5
7706,1
7707,8
7708,3
7709,2
7710,2
7711,6
7712,2
7713,3
7714,1
7715,4
7716,4
7717,1
7718,2
7719,6
7720,8
7721,4
7722,5
7723,9
7724,1
7725,4
7726,7
7727,6
7728,8
7729,0
7730,9
7731,2
7732,5
7733,5
7734,1
7735,2
7736,3
7737,3
7738,7
7739,0
7740,9
7741,6
7742,6
7743,8
7744,5
7745,4
7746,6
7747,1
7748,8
7749,2
7750,7
7751,2
7752,3
7753,5
7754,7
7755,3
7756,0
7757,1
7758,2
7759,6
7760,0
7761,8
7762,8
7763,2
7764,8
7765,2
7766,9
7767,9
7768,6
7769,7
7770,1
7771,5
7772,7
7773,7
7774,2
7775,6
7776,1
7777,5
7778,7
7779,2
7780,0
7781,8
7782,4
7783,5
7784,6
7785,9
7786,1
7787,0
7788,3
7789,2
7790,5
7791,1
7792,2
7793,9
7794,4
7795,5
7796,4
7797,7
7798,0
7799,6
7800,7
7801,8
7802,0
7803,5
7804,0
7805,7
7806,2
7807,1
7808,1
7809,4
7810,1
7811,5
7812,3
7813,3
7814,8
7815,3
7816,9
7817,0
7818,8
7819,7
7820,5
7821,4
7822,5
7823,1
7824,0
7825,9
7826,2
7827,7
7828,9
7829,5
7830,9
7831,0
7832,9
7833,8
7834,0
7835,3
7836,4
7837,8
7838,4
7839,5
7840,1
7841,3
7842,4
7843,9
7844,5
7845,9
7846,0
7847,4
7848,1
7849,0
7850,7
7851,2
7852,3
7853,9
7854,7
7855,2
7856,7
7857,9
7858,8
7859,6
7860,7
7861,1
7862,7
7863,0
7864,0
7865,9
7866,4
7867,5
7868,8
7869,3
7870,6
7871,1
7872,8
7873,4
7874,3
7875,1
7876,7
7877,0
7878,5
7879,0
7880,0
7881,5
7882,9
7883,8
7884,0
7885,6
7886,9
7887,5
7888,2
7889,5
7890,9
7891,3
7892,4
7893,7
7894,2
7895,0
7896,7
7897,2
7898,3
7899,9
7900,9
7901,8
7902,2
7903,5
7904,4
7905,2
7906,7
7907,8
7908,2
7909,1
7910,9
7911,5
7912,2
7913,5
7914,3
7915,0
7916,5
7917,8
7918,1
7919,7
7920,8
7921,1
7922,8
7923,5
7924,1
7925,8
7926,1
7927,1
7928,2
7929,0
7930,8
7931,1
7932,0
7933,2
7934,8
7935,9
7936,1
7937,5
7938,9
7939,1
7940,7
7941,6
7942,5
7943,3
7944,4
7945,7
7946,8
7947,5
7948,9
7949,3
7950,8
7951,5
7952,1
7953,0
7954,0
7955,2
7956,0
7957,0
7958,4
7959,7
7960,5
7961,1
7962,0
7963,7
7964,3
7965,4
7966,0
7967,8
7968,4
7969,5
7970,0
7971,9
7972,7
7973,8
7974,3
7975,0
7976,2
7977,8
7978,7
7979,2
7980,7
7981,4
7982,5
7983,8
7984,3
7985,7
7986,0
7987,9
7988,7
7989,5
7990,1
7991,8
7992,2
7993,8
7994,0
7995,3
7996,0
7997,0
7998,4
7999,7
8000,5
8001,0
8002,9
8003,7
8004,2
8005,3
8006,8
8007,7
8008,5
8009,9
8010,6
8011,2
8012,0
8013,5
8014,2
8015,4
8016,0
8017,7
8018,1
8019,5
8020,8
8021,9
8022,0
8023,9
8024,6
8025,7
8026,9
8027,3
8028,0
8029,7
8030,3
8031,2
8032,9
8033,6
8034,5
8035,9
8036,4
8037,0
8038,5
8039,4
8040,9
8041,9
8042,5
8043,0
8044,4
8045,9
8046,6
8047,1
8048,4
8049,9
8050,1
8051,6
8052,0
8053,8
8054,0
8055,2
8056,2
8057,3
8058,8
8059,4
8060,3
8061,1
8062,1
8063,5
8064,4
8065,1
8066,8
8067,4
8068,5
8069,4
8070,2
8071,6
8072,3
8073,3
8074,1
8075,3
8076,8
8077,5
8078,2
8079,9
8080,8
8081,2
8082,1
8083,6
8084,3
8085,2
8086,2
8087,7
8088,0
8089,6
8090,8
8091,2
8092,3
8093,4
8094,3
8095,2
8096,5
8097,5
8098,5
8099,6
8100,1
8101,7
8102,2
8103,0
8104,6
8105,7
8106,6
8107,8
8108,1
8109,4
8110,5
8111,4
8112,1
8113,0
8114,5
8115,2
8116,9
8117,0
8118,6
8119,5
8120,0
8121,5
8122,3
8123,5
8124,3
8125,1
8126,4
8127,0
8128,1
8129,4
8130,7
8131,9
8132,0
8133,3
8134,6
8135,4
8136,6
8137,6
8138,6
8139,1
8140,3
8141,4
8142,0
8143,1
8144,7
8145,9
8146,7
8147,8
8148,6
8149,8
8150,6
8151,4
8152,7
8153,9
8154,8
8155,0
8156,8
8157,4
8158,8
8159,7
8160,0
8161,8
8162,5
8163,6
8164,5
8165,9
8166,2
8167,4
8168,4
8169,2
8170,9
8171,1
8172,9
8173,9
8174,2
8175,2
8176,9
8177,4
8178,4
8179,4
8180,3
8181,8
8182,7
8183,0
8184,1
8185,2
8186,3
8187,0
8188,4
8189,3
8190,0
8191,5
8192,6
8193,3
8194,2
8195,9
8196,6
8197,9
8198,8
8199,0
8200,1
8201,0
8202,5
8203,9
8204,0
8205,5
8206,1
8207,6
8208,6
8209,9
8210,6
8211,9
8212,7
8213,8
8214,0
8215,4
8216,8
8217,8
8218,2
8219,0
8220,7
8221,9
8222,4
8223,5
8224,4
8225,1
8226,5
8227,2
8228,4
8229,4
8230,4
8231,3
8232,6
8233,3
8234,2
8235,5
8236,1
8237,7
8238,2
8239,6
8240,8
8241,4
8242,6
8243,8
8244,0
8245,2
8246,9
8247,0
8248,7
8249,8
8250,0
8251,6
8252,4
8253,1
8254,7
8255,7
8256,8
8257,5
8258,0
8259,7
8260,9
8261,2
8262,5
8263,3
8264,0
8265,6
8266,0
8267,3
8268,1
8269,0
8270,5
8271,4
8272,3
8273,2
8274,2
8275,1
8276,3
8277,7
8278,9
8279,3
8280,9
8281,3
8282,9
8283,5
8284,5
8285,4
8286,6
8287,2
8288,9
8289,9
8290,7
8291,2
8292,0
8293,8
8294,6
8295,4
8296,2
8297,0
8298,8
8299,7
8300,4
8301,5
8302,9
8303,4
8304,0
8305,3
8306,7
8307,1
8308,2
8309,7
8310,8
8311,9
8312,5
8313,3
8314,0
8315,7
8316,0
8317,5
8318,9
8319,5
8320,9
8321,1
8322,8
8323,3
8324,5
8325,2
8326,4
8327,2
8328,0
8329,3
8330,1
8331,5
8332,6
8333,9
8334,9
8335,2
8336,4
8337,2
8338,5
8339,5
8340,1
8341,1
8342,3
8343,4
8344,8
8345,9
8346,3
8347,2
8348,3
8349,1
8350,8
8351,1
8352,7
8353,3
8354,0
8355,9
8356,4
8357,2
8358,9
8359,9
8360,3
8361,7
8362,0
8363,7
8364,1
8365,0
8366,5
8367,7
8368,4
8369,5
8370,5
8371,6
8372,4
8373,9
8374,6
8375,5
8376,4
8377,8
8378,1
8379,4
8380,4
8381,7
8382,8
8383,4
8384,2
8385,7
8386,9
8387,1
8388,3
8389,0
8390,9
8391,8
8392,0
8393,2
8394,6
8395,3
8396,1
8397,0
8398,5
8399,2
8400,3
8401,4
8402,0
8403,9
8404,9
8405,5
8406,8
8407,1
8408,6
8409,4
8410,7
8411,7
8412,6
8413,9
8414,4
8415,4
8416,2
8417,0
8418,3
8419,0
8420,0
8421,3
8422,4
8423,4
8424,3
8425,0
8426,8
8427,0
8428,5
8429,1
8430,5
8431,1
8432,4
8433,8
8434,5
8435,6
8436,7
8437,6
8438,4
8439,7
8440,7
8441,2
8442,9
8443,8
8444,6
8445,9
8446,5
8447,9
8448,3
8449,6
8450,2
8451,5
8452,0
8453,2
8454,2
8455,1
8456,5
8457,7
8458,3
8459,6
8460,2
8461,2
8462,8
8463,7
8464,2
8465,1
8466,2
8467,2
8468,8
8469,3
8470,6
8471,7
8472,8
8473,4
8474,8
8475,8
8476,5
8477,7
8478,6
8479,9
8480,4
8481,9
8482,9
8483,4
8484,5
8485,8
8486,3
8487,6
8488,9
8489,9
8490,7
8491,8
8492,5
8493,8
8494,4
8495,8
8496,6
8497,6
8498,5
8499,4
8500,9
8501,9
8502,2
8503,0
8504,7
8505,7
8506,7
8507,1
8508,7
8509,8
8510,4
8511,0
8512,3
8513,4
8514,4
8515,1
8516,2
8517,7
8518,0
8519,1
8520,6
8521,4
8522,1
8523,3
8524,2
8525,1
8526,6
8527,2
8528,3
8529,6
8530,9
8531,6
8532,9
8533,5
8534,1
8535,1
8536,7
8537,0
8538,5
8539,7
8540,8
8541,2
8542,1
8543,8
8544,8
8545,7
8546,6
8547,0
8548,9
8549,6
8550,6
8551,9
8552,0
8553,0
8554,5
8555,6
8556,5
8557,2
8558,8
8559,0
8560,9
8561,7
8562,0
8563,3
8564,0
8565,1
8566,4
8567,2
8568,9
8569,2
8570,1
8571,3
8572,9
8573,5
8574,9
8575,3
8576,9
8577,8
8578,6
8579,5
8580,4
8581,4
8582,7
8583,8
8584,9
8585,7
8586,7
8587,5
8588,9
8589,8
8590,0
8591,1
8592,2
8593,8
8594,6
8595,1
